example_id                                                            | status | run_time        |
./spec/policies/address_policy_spec.rb[1:4:1]                         | passed | 0.02055 seconds |
./spec/policies/address_policy_spec.rb[1:4:2]                         | passed | 0.01687 seconds |
./spec/policies/address_policy_spec.rb[1:4:3]                         | passed | 0.01732 seconds |
./spec/policies/address_policy_spec.rb[1:4:4]                         | passed | 0.01758 seconds |
./spec/policies/address_policy_spec.rb[1:4:5]                         | passed | 0.0161 seconds  |
./spec/policies/address_policy_spec.rb[1:4:6]                         | passed | 0.01889 seconds |
./spec/policies/address_policy_spec.rb[1:4:7]                         | passed | 0.01624 seconds |
./spec/policies/address_policy_spec.rb[1:5:1]                         | passed | 0.01482 seconds |
./spec/policies/address_policy_spec.rb[1:5:2]                         | passed | 0.01376 seconds |
./spec/policies/address_policy_spec.rb[1:5:3]                         | passed | 0.01491 seconds |
./spec/policies/address_policy_spec.rb[1:5:4]                         | passed | 0.01397 seconds |
./spec/policies/address_policy_spec.rb[1:5:5]                         | passed | 0.01434 seconds |
./spec/policies/address_policy_spec.rb[1:5:6]                         | passed | 0.0143 seconds  |
./spec/policies/address_policy_spec.rb[1:5:7]                         | passed | 0.01572 seconds |
./spec/policies/address_policy_spec.rb[1:6:1:1]                       | passed | 0.0198 seconds  |
./spec/policies/address_policy_spec.rb[1:6:2:1]                       | passed | 0.0197 seconds  |
./spec/policies/container_policy_spec.rb[1:1:1:1]                     | passed | 0.01501 seconds |
./spec/policies/container_policy_spec.rb[1:1:1:2]                     | passed | 0.01488 seconds |
./spec/policies/container_policy_spec.rb[1:1:2:1]                     | passed | 0.01942 seconds |
./spec/policies/container_policy_spec.rb[1:1:2:2]                     | passed | 0.02178 seconds |
./spec/policies/container_policy_spec.rb[1:1:3:1]                     | passed | 0.01953 seconds |
./spec/policies/container_policy_spec.rb[1:1:3:2]                     | passed | 0.01949 seconds |
./spec/policies/container_policy_spec.rb[1:1:4:1]                     | passed | 0.03072 seconds |
./spec/policies/container_policy_spec.rb[1:1:4:2]                     | passed | 0.02424 seconds |
./spec/policies/container_policy_spec.rb[1:1:4:3]                     | passed | 0.02291 seconds |
./spec/policies/container_policy_spec.rb[1:2:1:1]                     | passed | 0.03366 seconds |
./spec/policies/container_policy_spec.rb[1:2:2:1]                     | passed | 0.11265 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:1:1]                   | passed | 0.03128 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:1:2]                   | passed | 0.03105 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:1:3]                   | passed | 0.03032 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:2:1]                   | passed | 0.04204 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:2:2:1]                 | passed | 0.03349 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:2:2:2]                 | passed | 0.03308 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:2:3:1]                 | passed | 0.0388 seconds  |
./spec/policies/entry_ranking_policy_spec.rb[1:2:3:2]                 | passed | 0.0399 seconds  |
./spec/policies/entry_ranking_policy_spec.rb[1:3:1]                   | passed | 0.03481 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:3:2]                   | passed | 0.03809 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:3:3]                   | passed | 0.03541 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:4:1]                   | passed | 0.03022 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:4:2]                   | passed | 0.03585 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:4:3]                   | passed | 0.03184 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:5:1:1]                 | passed | 0.03998 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:5:2:1]                 | passed | 0.03714 seconds |
./spec/policies/entry_ranking_policy_spec.rb[1:5:3:1]                 | passed | 0.04162 seconds |
./spec/policies/profile_policy_spec.rb[1:1:1]                         | passed | 0.0329 seconds  |
./spec/policies/profile_policy_spec.rb[1:1:2]                         | passed | 0.01061 seconds |
./spec/policies/profile_policy_spec.rb[1:2:1]                         | passed | 0.01333 seconds |
./spec/policies/profile_policy_spec.rb[1:2:2]                         | passed | 0.01357 seconds |
./spec/policies/profile_policy_spec.rb[1:2:3]                         | passed | 0.01377 seconds |
./spec/policies/profile_policy_spec.rb[1:3:1]                         | passed | 0.01251 seconds |
./spec/policies/profile_policy_spec.rb[1:3:2]                         | passed | 0.01231 seconds |
./spec/policies/profile_policy_spec.rb[1:3:3]                         | passed | 0.01246 seconds |
./spec/policies/profile_policy_spec.rb[1:4:1]                         | passed | 0.01231 seconds |
./spec/policies/profile_policy_spec.rb[1:4:2]                         | passed | 0.01336 seconds |
./spec/policies/role_policy_spec.rb[1:1:1]                            | passed | 0.00615 seconds |
./spec/policies/role_policy_spec.rb[1:1:2]                            | passed | 0.00397 seconds |
./spec/policies/role_policy_spec.rb[1:1:3]                            | passed | 0.0125 seconds  |
./spec/policies/role_policy_spec.rb[1:1:4]                            | passed | 0.00373 seconds |
./spec/policies/role_policy_spec.rb[1:1:5]                            | passed | 0.00494 seconds |
./spec/policies/role_policy_spec.rb[1:1:6]                            | passed | 0.00518 seconds |
./spec/policies/role_policy_spec.rb[1:1:7]                            | passed | 0.00519 seconds |
./spec/policies/role_policy_spec.rb[1:1:8]                            | passed | 0.00395 seconds |
./spec/policies/role_policy_spec.rb[1:1:9]                            | passed | 0.00491 seconds |
./spec/policies/role_policy_spec.rb[1:1:10]                           | passed | 0.00364 seconds |
./spec/policies/user_role_policy_spec.rb[1:1:1]                       | passed | 0.00497 seconds |
./spec/policies/user_role_policy_spec.rb[1:1:2]                       | passed | 0.00387 seconds |
./spec/policies/user_role_policy_spec.rb[1:1:3]                       | passed | 0.00488 seconds |
./spec/policies/user_role_policy_spec.rb[1:1:4]                       | passed | 0.00346 seconds |
./spec/policies/user_role_policy_spec.rb[1:1:5]                       | passed | 0.00513 seconds |
./spec/policies/user_role_policy_spec.rb[1:1:6]                       | passed | 0.00362 seconds |
./spec/policies/user_role_policy_spec.rb[1:1:7]                       | passed | 0.00485 seconds |
./spec/policies/user_role_policy_spec.rb[1:1:8]                       | passed | 0.00356 seconds |
./spec/policies/user_role_policy_spec.rb[1:1:9]                       | passed | 0.00489 seconds |
./spec/policies/user_role_policy_spec.rb[1:1:10]                      | passed | 0.0035 seconds  |
./spec/requests/containers_spec.rb[1:1:1:1]                           | passed | 3.59 seconds    |
./spec/requests/containers_spec.rb[1:1:2:1]                           | passed | 0.07174 seconds |
./spec/requests/containers_spec.rb[1:1:3:1]                           | passed | 0.15026 seconds |
./spec/requests/entries_spec.rb[1:1:1:1]                              | passed | 0.01907 seconds |
./spec/requests/entries_spec.rb[1:1:2:1]                              | passed | 0.00665 seconds |
./spec/requests/entries_spec.rb[1:1:3:1]                              | passed | 0.00174 seconds |
./spec/system/homepage_navigation_spec.rb[1:1:1]                      | passed | 0.56124 seconds |
./spec/system/homepage_navigation_spec.rb[1:1:2]                      | passed | 0.25054 seconds |
./spec/system/homepage_navigation_spec.rb[1:2:1]                      | passed | 0.23614 seconds |
./spec/system/judge_dashboard_spec.rb[1:1]                            | passed | 2.94 seconds    |
./spec/system/judge_login_spec.rb[1:1:1:1]                            | passed | 0.32855 seconds |
./spec/system/judge_login_spec.rb[1:1:2:1]                            | passed | 0.37357 seconds |
./spec/system/judge_management_spec.rb[1:1:1:1]                       | passed | 0.78062 seconds |
./spec/system/judge_management_spec.rb[1:1:2:1]                       | passed | 0.85988 seconds |
./spec/system/judge_management_spec.rb[1:1:3:1]                       | passed | 0.99092 seconds |
./spec/system/judge_management_spec.rb[1:2:1]                         | passed | 0.53784 seconds |
./spec/system/judge_management_spec.rb[1:2:2]                         | passed | 1.89 seconds    |
./spec/system/user_login_spec.rb[1:1]                                 | passed | 0.37184 seconds |
